ID,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Period,gyear,12GradAge,GradAge,AverageScore,Acadperf,time_gap,Employability_Score
1092984,180000,2014-11-01,2015-04-01,java developer,BAngalore,m,1991,63.0,state board,2011,69.32,cbse,2,B.Tech/B.E.,CS,71.0,Madhya Pradesh,1970,335,350,345,0.0800552813405495,355,0,253,0,0,0,0,1.1336,1.2114,0.6248,-1.2486,1.247,1,1970,20,21,343.3333333333333,155.98666666666665,44.832306639288156,46.710912171931604
1202809,200000,2014-06-01,2015-06-01,test engineer,Hyderabad,f,1992,76.0,cbse,2010,72.0,state,2,B.Tech/B.E.,CS,70.0,Telangana,1970,685,420,390,0.622642915849938,445,0,407,0,0,0,0,1.5644,0.7119,-0.4511,-1.2486,-1.4356,1,1970,18,22,498.3333333333333,171.33333333333334,44.41341546885695,64.68405517832993
243248,200000,2011-12-01,2014-03-01,software developer,New Delhi,m,1987,64.7,up,2005,67.4,state,2,MCA,CS,77.45,Uttar Pradesh,1970,335,455,425,0.670743151433127,455,0,0,0,0,0,0,1.2828,0.6568,1.1074,0.6498,0.3444,3,1970,18,17,405.0,157.91666666666669,41.91375770020534,47.796745283369596
1124919,315000,2014-10-01,2024-03-25,software engineer,Navi Mumbai,f,1992,83.0,state board,2010,84.9,state,2,B.Tech/B.E.,CS,69.4,Andhra Pradesh,1970,525,460,405,0.23780283983757,475,0,315,0,0,0,0,1.5644,1.5444,1.8543,-1.8824,1.0554,10,1970,18,22,463.3333333333333,191.03333333333333,44.747433264887064,60.924962167321624
604529,450000,2013-02-01,2024-03-25,software engineer,Bengaluru,m,1990,83.0,cbse,2007,78.8,cbse,1,B.Tech/B.E.,EC,71.14,Uttar Pradesh,1970,675,620,795,0.376059586651545,0,300,0,0,0,0,0,-0.159,-0.4536,0.3174,0.1459,-1.0524,11,1970,17,20,696.6666666666666,185.51333333333332,43.08555783709788,66.1221549160919
938125,280000,2015-03-01,2024-03-25,executive recruiter,Noida,m,1991,79.8,cbse,2010,80.0,cbse,2,B.Tech/B.E.,CS,63.0,Uttarakhand,1970,625,575,535,0.930370607202691,565,0,0,0,0,0,0,-2.3134,-1.4859,-0.5349,0.5262,-2.7595,9,1970,19,21,578.3333333333334,180.8,45.16084873374401,63.47562575124693
601396,475000,2013-07-01,2024-03-25,software engineer,Bengaluru,m,1991,69.8,cbse,2009,82.6,cbse,2,B.Tech/B.E.,CS,82.17,Punjab,1970,520,580,385,0.916869961103619,555,0,0,0,0,0,0,-0.159,0.2124,0.6248,0.2727,0.4805,11,1970,18,21,495.0,179.78999999999996,43.49623545516769,57.70297718174429
350952,300000,2015-04-01,2024-03-25,associate system engineer,Bengaluru,m,1992,76.6,upboard,2009,72.2,state,2,B.Tech/B.E.,ME,78.84,Uttar Pradesh,1970,475,475,425,0.829584599793067,0,0,0,469,0,0,0,-0.6491,0.9688,-0.6343,0.2679,-0.6035,9,1970,17,22,458.3333333333333,175.08,45.24572210814511,52.487267137352475
272464,180000,2011-10-01,2013-11-01,software developer,Noida,m,1989,58.0,cbse,2007,60.1,cbse,2,B.Tech/B.E.,CS,63.1,Uttar Pradesh,1970,355,335,495,0.635978756456794,445,0,0,0,0,0,0,-1.1901,-0.9033,0.9623,0.8848,0.5024,2,1970,18,19,395.0,139.13333333333333,41.74674880219028,45.905692929558164
1008888,120000,2014-06-01,2015-02-01,software developer,Bengaluru,m,1993,71.0,state board,2010,74.4,state,2,B.Tech/B.E.,CS,72.0,Uttar Pradesh,1970,350,530,415,0.276047228046856,345,0,0,0,0,0,0,0.2718,0.3789,0.6248,0.5262,0.8637,1,1970,17,23,431.6666666666667,169.4,44.41341546885695,47.064999411536526
46291,560000,2011-03-01,2024-03-25,senior software engineer,Bengaluru,f,1988,71.0,up,2005,75.0,state,2,B.Tech/B.E.,EL,65.0,Uttar Pradesh,1970,415,555,435,0.376059586651545,335,300,0,0,0,0,0,0.6646,-1.0593,0.2366,-1.1128,0.6603,13,1970,17,18,468.3333333333333,167.66666666666666,41.16084873374401,56.8504651410804
678819,200000,2013-05-01,2013-07-01,sales executive,New Delhi,m,1983,68.0,cbse,2002,61.0,state,2,B.Tech/B.E.,other,64.0,Uttar Pradesh,1970,520,610,515,0.622642915849938,0,0,0,0,0,0,0,0.5591,1.5444,-0.1437,-1.5021,-0.4776,0,1970,19,13,548.3333333333334,150.33333333333334,43.32922655715264,46.48899707127886
1242353,250000,2015-01-01,2024-03-25,software developer,New Delhi,m,1992,77.8,cbse,2010,78.2,cbse,2,B.Tech/B.E.,EC,62.24,Haryana,1970,455,605,690,0.783303536670298,465,388,0,0,0,0,0,-0.4463,-1.1196,0.7785,-1.6289,0.0973,9,1970,18,22,583.3333333333334,176.74666666666667,44.99931553730322,70.94108271332227
605881,240000,2013-07-01,2024-03-25,mobile application developer,Hyderabad,m,1993,89.5,cbse,2009,88.6,cbse,2,B.Tech/B.E.,CS,75.9,Telangana,1970,520,560,545,0.952245572924303,585,0,0,0,0,0,0,0.5591,0.8784,0.1637,-1.6289,0.0973,11,1970,16,23,541.6666666666666,203.4,43.49623545516769,62.15814670012198
553697,410000,2013-12-01,2024-03-25,java software engineer,Mumbai,m,1991,90.4,cbse,2009,80.4,cbse,1,B.Tech/B.E.,CS,74.0,Delhi,1970,325,555,705,0.635978756456794,445,0,0,0,0,0,0,-0.159,0.5454,0.9322,0.5262,-1.0524,11,1970,18,21,528.3333333333334,195.46666666666667,43.9151266255989,57.39246947319135
553357,420000,2013-02-01,2015-04-01,android developer,Noida,m,1991,83.4,cbse,2009,86.6,cbse,2,B.Tech/B.E.,CS,67.8,Uttar Pradesh,1970,440,470,485,0.930370607202691,565,0,0,0,0,0,0,0.5591,1.5444,0.3174,-0.3612,0.4805,2,1970,18,21,465.0,192.6,43.08555783709788,55.433134003544374
827775,325000,2014-07-01,2024-03-25,system engineer,Chandigarh,m,1992,82.6,cbse,2010,88.0,cbse,1,B.Tech/B.E.,ME,76.26,Delhi,1970,745,575,680,0.755375120895548,0,0,0,446,0,0,0,-0.159,0.2124,-0.7585,0.7798,0.6721,10,1970,18,22,666.6666666666666,196.02,44.49555099247091,67.9352199483172
633284,120000,2013-10-01,2015-01-01,software engineer,Noida,m,1991,63.0,state board,2009,69.0,state,2,B.Tech/B.E.,CS,63.43,Uttar Pradesh,1970,500,440,455,0.342314899911815,365,0,0,0,0,0,0,0.1282,0.5454,0.7785,-0.995,-0.0943,2,1970,18,21,465.0,153.14333333333337,43.748117727583846,49.447728906452156
1275097,105000,2014-07-01,2024-03-25,customer service,Pune,f,1991,77.84,state board,2009,70.15,state,2,B.Tech/B.E.,EC,62.79,Maharashtra,1970,525,545,405,0.207392169717661,0,260,0,0,0,0,0,1.1336,1.0449,-0.1437,-1.6289,1.4386,10,1970,18,21,491.6666666666667,168.92000000000002,44.49555099247091,49.06223325630197
331122,560000,2014-08-01,2024-03-25,software engineer,Bengaluru,f,1990,90.0,"board of secondary education,ap",2008,93.0,state,2,M.Tech./M.E.,CS,96.7,Andhra Pradesh,1970,465,595,595,0.704090412131314,465,0,0,0,0,0,0,-0.0696,0.6568,-0.6343,-0.2609,-1.0774,10,1970,18,20,551.6666666666666,215.23333333333332,44.580424366872,60.89609454101335
318959,360000,2013-08-01,2024-03-25,software engineer,Bengaluru,m,1991,84.0,"board of secondary education,andhra pradesh",2008,82.0,state,2,B.Tech/B.E.,EC,77.5,Andhra Pradesh,1970,725,435,615,0.622642915849938,0,0,0,0,0,0,0,0.6646,1.4368,0.2366,-0.29027,0.8973,11,1970,17,21,591.6666666666666,191.83333333333331,43.58110882956879,51.098191128052626
1195975,200000,2014-02-01,2015-04-01,software development engineer,Noida,f,1990,55.0,cbse,2008,62.2,cbse,2,MCA,CS,77.0,Uttar Pradesh,1970,430,445,295,0.953899775079926,425,0,530,0,0,0,0,0.4155,-0.6201,-1.0659,0.0192,-2.0105,1,1970,18,20,390.0,142.86666666666667,44.0848733744011,58.8347446408397
98335,480000,2013-07-01,2024-03-25,assistant manager,Jaipur,m,1988,74.14,rbse,2005,66.62,state,2,B.Tech/B.E.,CS,62.56,Rajasthan,1970,545,645,625,0.998086556504608,715,0,0,0,0,0,0,-1.3447,-0.4353,-1.9405,-0.9953,0.0284,11,1970,17,18,605.0,161.61333333333332,43.49623545516769,68.80898066716888
262440,460000,2011-06-01,2013-05-01,systems administrator,Pune,m,1988,78.0,icse,2006,83.0,icse,1,B.Tech/B.E.,CS,81.8,Jammu and Kashmir,1970,715,535,635,0.995464718630865,685,0,0,0,0,0,0,-0.5719,0.9688,0.672,-0.5253,-0.6035,2,1970,18,18,628.3333333333334,188.26666666666665,41.412731006160165,71.10897795577559
1098807,190000,2014-06-01,2015-01-01,administrative coordinator,Bengaluru,m,1991,83.5,state board,2008,69.83,state,2,B.Tech/B.E.,CS,79.4,West Bengal,1970,500,485,585,0.356536487724475,455,0,346,0,0,0,0,1.4208,1.0449,2.008,-1.5021,0.8637,1,1970,17,21,523.3333333333334,179.79666666666665,44.41341546885695,65.7459648741474
1161576,200000,2014-06-01,2015-03-01,business analyst,New Delhi,f,1992,80.6,cbse,2010,88.0,cbse,2,B.Tech/B.E.,CS,72.3,Uttar Pradesh,1970,455,470,355,0.622642915849938,0,0,0,0,0,0,0,-1.8825,-0.2871,0.7785,1.2869,0.0973,1,1970,18,22,426.6666666666667,192.7,44.41341546885695,38.58155517832993
342930,2050000,2015-04-01,2024-03-25,software engineer trainee,Noida,m,1991,64.28,icse,2010,60.0,icse,2,B.Tech/B.E.,CS,62.96,Uttar Pradesh,1970,305,425,335,0.486747008438193,185,0,376,0,0,0,0,-0.1082,0.5008,1.3977,1.70743,0.1864,9,1970,19,21,355.0,145.26666666666668,45.24572210814511,45.953987035958306
1023314,180000,2015-03-01,2024-03-25,software engineer,Hyderabad,m,1993,86.5,state board,2010,91.0,state,2,B.Tech/B.E.,EC,72.85,Andhra Pradesh,1970,465,540,485,0.622642915849938,375,0,0,0,0,0,0,0.7419,-0.0873,-0.7585,0.1459,0.7941,9,1970,17,23,496.6666666666667,201.78333333333333,45.16084873374401,53.392639376088496
984550,320000,2014-10-01,2024-03-25,software engineer,New Delhi,m,1992,92.4,icse,2010,74.0,cbse,2,B.Tech/B.E.,EC,82.7,Uttar Pradesh,1970,795,655,655,0.991397583740291,535,516,0,0,0,516,0,0.1282,-0.1206,1.3933,-0.4879,0.6721,10,1970,18,22,701.6666666666666,193.96666666666667,44.747433264887064,98.66354898607953
798860,380000,2014-03-01,2024-03-25,system engineer,Bengaluru,m,1991,73.94,state board,2009,79.16,state,2,MCA,CS,86.0,Tamil Nadu,1970,535,460,680,0.974396112538398,615,0,0,0,0,0,0,0.4155,-0.4536,0.9322,-0.995,-0.4776,10,1970,18,21,558.3333333333334,181.76666666666665,44.16153319644079,64.08259813042815
1269127,200000,2014-09-01,2015-05-01,application developer,Pune,m,1991,71.2,cbse,2008,70.0,cbse,2,B.Tech/B.E.,CS,72.0,Tamil Nadu,1970,570,445,535,0.744758354008939,455,0,438,0,0,0,0,0.2718,0.0459,1.3933,0.0192,0.8637,1,1970,17,21,516.6666666666666,165.2,44.6652977412731,67.03430436818356
824917,105000,2014-10-01,2014-05-01,android developer,Bengaluru,m,1988,63.0,icse,2008,55.0,state,2,MCA,CS,64.0,Punjab,1970,520,545,560,0.622642915849938,445,0,407,0,0,0,0,-0.159,0.3789,0.4711,1.4136,-0.2859,0,1970,20,18,541.6666666666666,139.33333333333334,44.747433264887064,67.03348244615559
282152,320000,2011-12-01,2013-01-01,programmer analyst,pune,m,1989,75.6,up board,2006,69.4,state,2,B.Tech/B.E.,CS,64.3,Uttar Pradesh,1970,555,575,625,0.793580614548506,495,0,0,0,0,0,0,1.4374,1.1248,1.8331,-2.1704,0.6603,2,1970,17,19,585.0,166.43333333333334,41.91375770020534,61.986578933559706
354751,215000,2014-12-01,2015-04-01,software quality assurance tester,Chennai,f,1991,89.0,state board,2008,86.0,state,2,M.Tech./M.E.,CS,83.0,Tamil Nadu,1970,395,345,485,0.563267823666597,425,0,0,0,0,0,0,-1.3447,0.8518,0.2729,-0.6428,-0.7615,1,1970,17,21,408.3333333333333,202.66666666666663,44.91444216290212,48.362014204276285
1010625,120000,2014-08-01,2015-02-01,java software engineer,Bengaluru,m,1993,78.6,state board,2010,76.7,state,2,B.Tech/B.E.,CS,68.0,Andhra Pradesh,1970,500,630,680,0.842248322257836,475,0,469,0,0,0,0,-0.4463,1.2114,0.4711,-1.1218,-0.6692,1,1970,17,23,603.3333333333334,177.96666666666667,44.580424366872,74.93045449031627
1097167,400000,2014-06-01,2015-06-01,java developer,Hyderabad,f,1993,85.0,state board,2010,81.0,state,2,B.Tech/B.E.,CS,76.4,Telangana,1970,490,555,560,0.842248322257836,475,0,469,0,0,0,0,0.99,1.0449,0.7785,-0.4879,-0.0943,1,1970,17,23,535.0,191.46666666666667,44.41341546885695,70.38586126198011
1044905,180000,2013-12-01,2024-03-25,senior risk consultant,Hyderabad,f,1992,86.0,state board,2009,87.7,state,2,B.Tech/B.E.,EC,82.33,Andhra Pradesh,1970,490,505,390,0.338786347219528,475,292,0,0,0,0,0,-0.4463,0.2124,-0.9122,-0.995,0.8637,11,1970,17,22,461.6666666666667,201.1433333333333,43.9151266255989,60.88705914366029
257095,110000,2010-08-01,2011-10-01,desktop support engineer,Chennai,m,1981,58.9,cbse,1998,65.25,cbse,2,MCA,CS,71.7,Tamil Nadu,1970,345,335,405,0.143256541032196,295,0,0,0,0,0,0,-1.3447,-1.2153,1.1074,0.0623,0.6603,1,1970,17,11,361.6666666666667,148.05,40.580424366872,40.168508392190304
796833,450000,2014-08-01,2015-04-01,software engineer,Noida,m,1991,82.0,cbse,2009,92.2,cbse,1,B.Tech/B.E.,CS,77.6,Rajasthan,1970,485,555,720,0.911395278391328,635,0,500,0,0,0,0,-0.5899,0.5454,0.7785,-0.2344,-0.4776,1,1970,18,21,586.6666666666666,200.06666666666663,44.580424366872,79.31635119500575
724092,350000,2014-01-01,2024-03-25,application developer,Bengaluru,m,1990,82.4,cbse,2008,71.3,cbse,2,B.Tech/B.E.,EC,72.6,Karnataka,1970,595,580,635,0.655766942617211,485,0,0,0,0,366,0,-0.0154,0.7119,0.1637,-0.1076,1.2121,10,1970,18,20,603.3333333333334,177.89999999999998,44.0,72.74422175917017
649762,180000,2013-10-01,2024-03-25,cad drafter,Hyderabad,f,1991,81.0,state board,2009,93.3,state,2,B.Tech/B.E.,EC,74.42,Telangana,1970,520,440,605,0.538386892985096,445,333,0,0,0,0,0,-1.308,-0.6201,-1.2196,1.2869,-0.8608,11,1970,18,21,521.6666666666666,199.10666666666668,43.748117727583846,65.39118739821387
958998,100000,2014-11-01,2015-11-01,management trainee,Bengaluru,m,1992,63.33,state board,2009,68.15,state,2,B.Tech/B.E.,ME,67.21,Rajasthan,1970,345,415,210,0.0329370177076901,0,0,0,223,0,0,0,0.7027,-0.4536,0.4711,0.7798,-0.4776,1,1970,17,22,323.3333333333333,153.88333333333335,44.832306639288156,35.40018973847153
385303,145000,2013-01-01,2024-03-25,noc engineer,mohali,m,1990,84.2,cbse,2008,78.6,cbse,2,B.Tech/B.E.,EC,64.45,Haryana,1970,525,605,595,0.376059586651545,0,300,0,0,0,0,0,-2.272,0.2668,-0.9245,1.0024,0.6603,11,1970,18,20,575.0,184.28333333333336,43.00068446269678,56.718981527451504
539818,420000,2013-08-01,2024-03-25,business analyst,Noida,f,1990,81.2,icse,2008,80.25,icse,1,B.Tech/B.E.,EC,70.12,Haryana,1970,605,545,705,0.910770164246022,355,433,0,0,0,0,0,-0.7651,0.5008,0.0914,0.7967,-0.1295,11,1970,18,20,618.3333333333334,184.82333333333327,43.58110882956879,72.40331628648102
1063875,325000,2014-02-01,2024-03-25,systems engineer,Bengaluru,m,1991,78.2,state board,2009,66.0,cbse,2,B.Tech/B.E.,EC,71.2,Chhattisgarh,1970,545,540,630,0.338786347219528,445,292,0,0,0,0,0,1.5644,1.5444,0.6248,-1.6289,0.8637,10,1970,18,21,571.6666666666666,167.93333333333334,44.0848733744011,67.25608177645441
1019681,200000,2014-09-01,2024-03-25,android developer,Bengaluru,m,1992,75.6,state board,2008,76.77,state,2,B.Tech/B.E.,CS,66.0,Rajasthan,1970,475,545,620,0.744758354008939,525,0,438,0,0,0,0,-2.1698,-0.4536,1.0859,1.794,1.0554,10,1970,16,22,546.6666666666666,174.37,44.6652977412731,71.02688770151688
1218778,180000,2014-03-01,2024-03-25,software quality assurance analyst,New Delhi,m,1991,80.0,cbse,2010,63.0,cbse,2,B.Tech/B.E.,CS,66.0,Haryana,1970,570,485,430,0.486747008438193,465,0,376,0,0,0,0,-1.1644,-0.6201,-1.9881,-0.1076,-1.6273,10,1970,19,21,495.0,165.0,44.16153319644079,63.83612538011129
800117,105000,2014-12-01,2015-03-01,java developer,Bengaluru,m,1993,70.06,state board,2010,65.0,state,2,B.Tech/B.E.,CS,64.06,Rajasthan,1970,335,400,280,0.0409993103614119,495,0,223,0,0,0,0,-2.7443,-2.4516,-3.0639,-0.4879,-3.5434,1,1970,17,23,338.3333333333333,156.41333333333333,44.91444216290212,48.80160419160201
339705,240000,2012-12-01,2024-03-25,software engineer,Noida,f,1990,59.6,uttar pradesh board,2008,67.6,state,2,B.Tech/B.E.,CS,74.0,Uttar Pradesh,1970,435,545,455,0.765673581234011,485,0,0,0,0,0,0,0.2782,0.8128,0.5269,-0.34897,-0.6035,12,1970,18,20,478.3333333333333,151.86666666666665,42.91581108829569,53.812753639444814
600992,240000,2012-07-01,2013-08-01,assistant manager,Chennai,m,1987,94.4,jawahar navodaya vidyalaya,2006,65.9,state,2,B.Tech/B.E.,CS,81.8,Tamil Nadu,1970,510,555,825,0.704090412131314,465,0,0,0,0,0,0,1.9953,1.5444,0.3174,-1.8824,-0.0943,1,1970,19,17,630.0,187.56666666666663,42.496919917864474,65.55538270414478
1053599,125000,2014-11-01,2014-07-01,sales executive,india,f,1993,62.0,cbse,2010,60.0,cbse,2,B.Tech/B.E.,CS,71.65,Haryana,1970,265,285,320,0.165633091512476,305,0,0,0,0,0,0,-0.0154,-0.1206,-0.4511,-0.8682,0.0973,0,1970,17,23,290.0,145.88333333333333,44.832306639288156,34.9105404989278
965697,300000,2014-11-01,2024-03-25,design engineer,Kolkata,m,1991,88.7,icse,2009,78.2,icse,2,B.Tech/B.E.,ME,91.0,West Bengal,1970,545,520,535,0.459015840492937,0,0,0,376,0,0,0,-2.0262,-3.1176,-1.9881,-0.1076,-3.3518,10,1970,18,21,533.3333333333334,197.23333333333332,44.832306639288156,56.650662488788385
276426,350000,2011-06-01,2012-06-01,technical support engineer,Noida,f,1988,78.4,icse,2006,79.0,icse,2,B.Tech/B.E.,CS,75.0,Punjab,1970,575,485,495,0.600057182338341,435,0,0,0,0,0,0,-0.7264,1.1248,-1.9405,-0.1727,0.9763,1,1970,18,18,518.3333333333334,182.4,41.412731006160165,56.22673460976798
843047,200000,2012-10-01,2013-11-01,android developer,New Delhi,f,1989,69.0,state board,2007,82.0,state,2,B.Tech/B.E.,CS,73.0,Haryana,1970,300,560,605,0.356536487724475,485,0,346,0,0,0,0,1.5644,1.3779,1.3933,0.3995,1.6302,1,1970,18,19,488.3333333333333,175.33333333333334,42.74880219028063,63.687770677268354
810702,180000,2014-08-01,2024-03-25,industrial engineer,Asansol,m,1992,85.2,cbse,2009,79.6,cbse,2,B.Tech/B.E.,EC,65.3,Uttar Pradesh,1970,380,440,415,0.493596387301038,315,324,0,0,0,0,0,-0.0154,-1.2861,1.0859,0.7798,-0.0943,10,1970,17,22,411.6666666666667,186.56666666666663,44.580424366872,53.003496315411326
356285,180000,2013-08-01,2014-09-01,service coordinator,Jaipur,m,1990,76.6,cbse,2008,82.2,cbse,2,B.Tech/B.E.,EC,76.8,Rajasthan,1970,485,525,505,0.229481754911755,395,266,0,0,0,0,0,-1.2287,0.8128,0.0914,-0.0846,-0.2875,1,1970,18,20,505.0,184.4,43.58110882956879,60.96656565276745
227582,540000,2012-04-01,2015-04-01,it engineer,Noida,m,1987,74.0,cbse,2005,76.8,cbse,2,MCA,CS,74.0,Madhya Pradesh,1970,645,555,595,0.942116551485008,575,0,0,0,0,0,0,0.3555,0.5008,0.3817,-0.1727,0.5024,3,1970,18,17,598.3333333333334,175.46666666666667,42.247775496235455,65.55614244980109
661253,300000,2014-03-01,2014-08-01,programmer analyst trainee,Bengaluru,f,1992,82.0,state board,2009,83.0,state,2,B.Tech/B.E.,EC,76.3,Telangana,1970,275,390,340,0.229481754911755,214,266,0,0,0,286,0,0.99,1.2114,0.4711,-0.2344,0.2889,0,1970,17,22,335.0,190.4333333333333,44.16153319644079,50.9297090303014
666201,325000,2014-06-01,2024-03-25,java developer,Bengaluru,m,1992,88.4,cbse,2010,86.4,cbse,1,B.Tech/B.E.,CS,76.0,Delhi,1970,605,665,605,0.916869961103619,555,0,0,0,0,0,0,0.4155,1.0449,1.0859,-0.995,0.2889,10,1970,18,22,625.0,200.13333333333333,44.41341546885695,67.5820589806113
624733,300000,2013-08-01,2024-03-25,programmer analyst,Chennai,m,1992,87.8,state board,2009,91.25,state,2,B.Tech/B.E.,CS,78.9,Tamil Nadu,1970,590,495,545,0.450876584483451,395,0,0,0,0,0,0,1.4208,0.8784,0.6248,-0.6147,0.6721,11,1970,17,22,543.3333333333334,205.35,43.58110882956879,57.69806596962423
1136149,305000,2014-08-01,2024-03-25,programmer analyst,Pune,f,1992,90.4,cbse,2010,88.2,cbse,2,B.Tech/B.E.,CS,77.9,Rajasthan,1970,755,540,630,0.953899775079926,495,0,530,0,0,0,0,-0.3027,0.7119,-0.4511,0.7798,0.4805,10,1970,18,22,641.6666666666666,204.5666666666667,44.580424366872,80.73650011769269
256680,520000,2012-03-01,2024-03-25,java software engineer,Bengaluru,m,1989,59.0,icse,2007,54.14,state,2,B.Tech/B.E.,CS,58.0,Karnataka,1970,445,335,455,0.450876584483451,395,0,0,0,0,0,0,-0.4173,-0.4353,-0.9245,1.8249,-0.2875,12,1970,18,19,411.6666666666667,132.47333333333333,42.16290212183436,45.57300106369555
1265323,240000,2015-01-01,2015-07-01,human resources intern,Hyderabad,m,1994,87.5,state board,2011,92.0,state,2,B.Tech/B.E.,CS,76.47,Telangana,1970,430,555,500,0.916869961103619,555,0,0,0,0,0,0,-2.6007,-0.6201,-0.4511,1.9207,-0.4776,0,1970,17,24,495.0,204.99,44.99931553730322,57.96515907580642
833102,165000,2014-04-01,2024-03-25,software quality assurance tester,Noida,m,1993,65.0,state board,2009,55.55,state,2,B.Tech/B.E.,CS,65.66,Uttar Pradesh,1970,335,460,400,0.622642915849938,0,0,0,0,0,0,0,-1.8825,-2.2851,-1.8344,0.1459,-1.4356,10,1970,16,23,398.3333333333333,142.43666666666667,44.24640657084189,35.1089090349114
800018,305000,2014-04-01,2024-03-25,technical support engineer,Noida,m,1990,72.6,cbse,2009,57.6,cbse,2,B.Tech/B.E.,CS,67.0,Madhya Pradesh,1970,640,585,680,0.864685413370085,525,0,0,0,0,0,0,-0.0154,-0.6201,-1.527,-0.7415,-0.0943,10,1970,19,20,635.0,152.53333333333333,44.24640657084189,66.22475662679985
113676,550000,2011-05-01,2014-10-01,senior quality assurance engineer,Bengaluru,m,1987,82.0,kseeb,2006,63.0,state,2,B.Tech/B.E.,CS,69.11,Karnataka,1970,475,485,464,0.488347976782714,405,0,0,0,0,0,0,0.0464,-0.2793,-1.0697,0.2973,-1.0774,3,1970,19,17,474.6666666666667,168.03666666666666,41.327857631759066,51.627496582344314
1157412,350000,2014-07-01,2015-04-01,systems engineer,Hyderabad,f,1992,84.4,cbse,2010,70.1,cbse,2,B.Tech/B.E.,EC,74.15,Uttar Pradesh,1970,615,545,500,0.999829171678571,0,612,0,0,580,0,0,1.8517,1.0449,0.01,-2.3895,0.8637,1,1970,18,22,553.3333333333334,179.21666666666667,44.49555099247091,77.58107070877347
385354,355000,2012-12-01,2024-03-25,java software engineer,Gurgaon,m,1990,77.8,cbse,2008,78.8,cbse,2,B.Tech/B.E.,CS,82.16,Haryana,1970,435,515,545,0.901489571371033,545,0,0,0,0,0,0,0.9737,0.1498,0.163999999999999,0.1798,-0.4455,12,1970,18,20,498.3333333333333,183.98666666666665,42.91581108829569,57.74191713754367
929961,240000,2014-06-01,2015-04-01,software engineer,Bengaluru,m,1991,81.0,cbse,2009,67.0,cbse,2,B.Tech/B.E.,CS,65.0,Karnataka,1970,430,340,415,0.744758354008939,475,0,438,0,0,0,0,-1.0208,-0.9531,0.01,1.0333,-0.8608,1,1970,18,21,395.0,169.66666666666666,44.41341546885695,58.21108306172664
440759,140000,2013-06-01,2014-08-01,software trainee,New Delhi,m,1991,89.3,cbse,2007,76.4,cbse,1,B.Tech/B.E.,EC,76.91,Delhi,1970,535,465,605,0.538386892985096,0,333,0,0,0,366,0,-2.272,-0.4353,-0.344,2.4125,0.1864,1,1970,16,21,535.0,191.33666666666664,43.41409993155373,64.23783269059099
1111450,350000,2014-07-01,2024-03-25,java software engineer,Bengaluru,m,1991,84.0,icse,2010,85.0,icse,2,B.Tech/B.E.,CS,73.4,Uttar Pradesh,1970,640,605,605,0.911395278391328,575,0,500,0,0,0,0,-0.0154,0.5454,0.4711,-0.4879,-0.0943,10,1970,19,21,616.6666666666666,193.46666666666667,44.49555099247091,79.7406540421068
324574,375000,2013-01-01,2015-05-01,project engineer,chennai,m,1991,90.1,cbse,2009,95.65,cbse,2,B.Tech/B.E.,CS,70.1,Tamil Nadu,1970,435,365,375,0.635978756456794,445,0,0,0,0,0,0,-0.4173,0.5008,-0.7794,1.35483,0.1864,2,1970,18,21,391.6666666666667,209.11666666666667,43.00068446269678,47.365641856982556
328236,390000,2012-11-01,2024-03-25,system engineer,Bengaluru,m,1990,83.83,icse,2008,79.83,icse,2,B.Tech/B.E.,CS,72.16,Uttar Pradesh,1970,475,465,565,0.735795709224656,475,0,0,0,0,0,0,-1.9629,0.1498,0.925999999999999,0.53233,-0.4455,12,1970,18,20,501.6666666666667,187.7133333333333,42.83367556468173,55.954280567809896
454662,300000,2012-07-01,2013-02-01,php developer,Bengaluru,m,1990,69.0,cbse,2007,62.0,cbse,2,B.Tech/B.E.,CS,68.0,Punjab,1970,455,435,395,0.377551419424541,375,0,0,0,0,0,0,0.3555,0.6178,-0.1626,-0.2902,-0.6035,1,1970,17,20,428.3333333333333,153.66666666666666,42.496919917864474,47.0875911959065
321231,250000,2012-12-01,2014-05-01,clerical assistant,New Delhi,m,1988,85.4,cbse,2006,68.6,cbse,1,B.Tech/B.E.,EC,73.75,Delhi,1970,545,525,615,0.998680245681687,0,566,0,0,0,0,0,0.9737,-0.1232,-1.0697,-0.05527,-0.643,2,1970,18,18,561.6666666666666,178.58333333333334,42.91581108829569,62.53284394362732
638264,180000,2012-07-01,2014-10-01,network engineer,Chennai,m,1990,79.4,state board,2008,75.91,state,2,B.Tech/B.E.,CS,73.5,Tamil Nadu,1970,415,435,195,0.190153405601018,315,0,0,0,0,0,0,-2.0262,-3.7836,-2.7565,0.1459,-6.8009,2,1970,18,20,348.3333333333333,179.81,42.496919917864474,40.331757545716385
